,"\"No puedo parar de likear y retuitear cosas de nuestro mundial no puedo, no me sale es mas fuerte que yo, somos campeones loco aguante Messi, Dibu y la Scaloneta paa\""
,"\"Ayer cuando gan\\u00f3 Argentina y me puse a festejar por Messi y todo y mi vieja me dice \\\"al fin se le di\\u00f3 a tu \\u00eddolo, son todos felices, ahora vamos a hacer un esfuerzo de ahorrar y te compras la original de Messi\\\". Creo que se emocion\\u00f3 m\\u00e1s que yo, c\\u00f3mo 450 d\\u00f3lares est\\u00e1 jajsja\""
,"\"si dudaste de messi, no entendes nada\""
,"\"LISTA DE GENTE COGIDA POR MESSI Y LA SCALONETA (actualizada)\\n- JUANMA RODRIGUEZ\\n- TOMAS RONCERO\\n- VIGNOLO\\n- MBAPPE\\n- KOLO MUANI (quien?)\\n- TODOS LOS QUE TIENEN @RM EN EL NOMBRE\\n- VAN GAAL\\n- ALFREDO DURO\\n- ALVARITO MORALES\\n- AZZARO\\n- NIEMBRO\\n- TOTI PASMAN\\n- LIBERMAN\\n- ESPN\""
,"\"el obelisco no esta preparado bajo ning\\u00fan punto para tener a messi levantando la copa del mundo, rip\""
,"\"Hay periodistas deportivos que ya est\\u00e1n jubilando a Messi y a Scaloni. No aprenden m\\u00e1s.\""
,"\"Messi es m\\u00e1s grande que Maradona.\""
,"\"feliz porque gan\\u00f3 messi, triste porque no podr\\u00e9 abrir ninguna red social sin leer ning\\u00fan argentino con un ego m\\u00e1s grande que su nariz.\""
,"\"El pr\\u00f3ximo gobierno tiene que cambiar todo aquello que tenga por nombre \\\"N\\u00e9stor Kirchner\\\" y cambiarlo por \\\"LIONEL MESSI\\\".\\nTipo Centro Cultural Lionel Messi.\\nGasoducto Lionel Messi. Y as\\u00ed.\""
,"\"La rivalidad que m\\u00e1s me obesion\\u00f3 en toda mi vida fue siempre la de Messi-Cristiano. Ayer lleg\\u00f3 a su fin, y tambi\\u00e9n marc\\u00f3 un paso para la historia del f\\u00fatbol. Messi termin\\u00f3 el 2022 con m\\u00e1s goles en la selecci\\u00f3n que en el PSG y va camino a romper el r\\u00e9cord de likes en Instagram https://t.co/uEmlFMOqfT\""
,"\"\\u00bfUstedes entienden que Messi en cadena universal, se puso a hablar de Dios y la Familia ante la vista de 8.000MILLONES de seres humanos?\\n\\n\\u00bfUstedes entienden lo hermosamente escandaloso de su mensaje como campe\\u00f3n del mundo?\\n\\nAyer no solo era f\\u00fatbol, se jugaron muchas cosas m\\u00e1s\""
,"\"\\u00bfQu\\u00e9 le pusieron a Messi cuando recibi\\u00f3 la Copa del Mundo? https://t.co/ZNgD47gKK8\""
,"\"Hace unas semanas se burlaban de la econom\\u00eda de Argentina y ahora dicen que compr\\u00f3 el Mundial? #Messi\\ud80c\\udcf5 #Qatar2022 #FIFAWorldCup #ArgentinaCampeonDelMundo\""
,"\"Sin duda el mayor ganador en este mundial, despu\\u00e9s de Messi, es el pelado de La Mosca, que pens\\u00e1bamos que no estaba en este plano hace a\\u00f1os.\""
,"\"Abro hilo de fotos de Messi con la copa del mundo.\\n\\nEmpiezo yo: https://t.co/QNOVAJvfem\""
,"\"F\\u00daTBOL | Lionel Messi pas\\u00f3 del infierno a la gloria en los cuatro mundiales que jug\\u00f3 - \\n\\nhttps://t.co/ZjNogF9yMP https://t.co/hj3mhmtrL8\""
,"\"donde est\\u00e1n los que criticaban a Messi???\""
,"\"Todo est\\u00e1 listo para que Di Mar\\u00eda venga a jugar a Rosario Central, Messi a Newell's, y nos regalen un cl\\u00e1sico \\u00fanico. Adem\\u00e1s de un partido frente Altos Hornos Zapla por Copa Argentina.\""
,"\"Como me lleno el alma ver a Messi mirando hacia la tribuna donde estaba su familia diciendoles ya esta ya esta \\ud83e\\udd7a\\ud83e\\udd7a\\ud83e\\udd7a\""
,"\"Estados Unidos encumbra a Messi por coronar su carrera https://t.co/jTtzDptmgr https://t.co/fAxiJtbLYI\""
,"\"Para el mundial 2030\\nDibu\\nMolina Cuti Mart\\u00ednez Barco\\nFern\\u00e1ndez Varela Mac Allister\\nMESSI (SI LLEGAS HERMANO)\\n\\u00c1lvarez Garnacho/Zeballos\""
,"\"hoy me despert\\u00e9 feliz porque messi debe de estar tan contento \\ud83d\\ude4f\\ud83c\\udffb\""
,"\"Messi debe volver al Barcelona...pasarla la comadreja por la cara al madrid y retirarse donde quiera.\""
,"\"\\u201cAhora ya se termin\\u00f3 el debate\\u201d\\n\\nNo, no termin\\u00f3 el debate, porque nunca lo hubo.\\nNo han sido 120 minutos los que confirman la superioridad de Lio, lo son sus 15 a\\u00f1os siendo el 1.\\nPara \\u201cterminar\\u201d con ese debate que nunca debi\\u00f3 existir, no hace falta nada m\\u00e1s que ver jugar a Messi.\""
,"\"Que nadie me diga ni verga, vi a Messi ser campe\\u00f3n del mundo\\ud83e\\udd79\""
,"\"Con respeto a los Argentinos, pero se ve\\u00eda que Maradona siempre le tuvo envidia a Messi.\""
,"\"Muchos son muy buenos, incluso excelentes, pero con lo que vivimos ayer el debate se cierra, Messi ha superado todos los l\\u00edmites, campe\\u00f3n de todo lo que jug\\u00f3 y siendo determinante. \\n\\nMessi va de primero y m\\u00e1s atr\\u00e1s viene el resto https://t.co/WfAavOSJT8\""
,"\"Alg\\u00fan d\\u00eda me voy a tatuar a messi.\""
,"\"So\\u00f1\\u00e9 con Messi anoche \\u2764\\ufe0f\\ud83c\\udde6\\ud83c\\uddf7\\ud83e\\udd23\""
,"\"Hoy muri\\u00f3 Clar\\u00edn y La Nacion. \\nLos mato el m\\u00e1s grande; Messi\""
