,"\"RT @CorridosYBandas: Ojal\\u00e1 en el intercambio familiar me regalen un terreno.\""
,"\"RT @CatWorkers: https://t.co/EGvlqSvBVj\""
,"\"\\uacf5\\ud5c8\\ud558\\ub2e4\\u2026\\uc790\\uace0\\uc77c\\uc5b4\\ub098\\uba74 2024\\ub144\\uc774\\uae38 \\ud558\""
,"\"RT @onnnahonnne11: \\u306f\\u3058\\u3081\\u3066\\u4f1a\\u3063\\u305f\\u9803\\u306e\\u3053\\u3068\\u3092\\u5fd8\\u308c\\u306a\\u3044\\u3067\\u306d\""
,"\"RT @eminpazarci: Kimsede \\u00e7\\u0131t yok...\\nAlt\\u0131l\\u0131 Masa payda\\u015flar\\u0131ndan DP'nin \\u0130stanbul \\u0130l Ba\\u015fkan\\u0131 Ekrem Eray Arda ile, DP'nin Belediye Ba\\u015fkan Aday\\u0131\\u2026\""
